brokercontractdm,tblbrokercontractoriginationtransactionalfact,brokerdimkey,integer,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,brokerfirmdimkey,integer,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,businessunitdimkey,integer,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,contr_net_amt,numeric,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,customerbundlekey,integer,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,customercontactbundlekey,integer,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,iscurrent,smallint,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,monthlypayment,numeric,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,noofagentsfulfilled,integer,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,noofofficesfulfilled,integer,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,noofordersfulfilled,integer,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,officebundlekey,integer,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,orderbundlekey,integer,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,peoplesoftbrokercontractid,character,25
brokercontractdm,tblbrokercontractoriginationtransactionalfact,revised_gross,numeric,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,revised_net,numeric,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,tot_contr_amt,numeric,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,totalcontractvalue,numeric,**
brokercontractdm,tblbrokercontractoriginationtransactionalfact,uspsbrokercontractcontactgeographydimkey,integer,**
brokercontractdm,tblbrokercontractprogramdim,activeflag,character,1
brokercontractdm,tblbrokercontractprogramdim,brokercontractprogramdescription,character varying,1000
brokercontractdm,tblbrokercontractprogramdim,brokercontractprogramdimkey,integer,**
brokercontractdm,tblbrokercontractprogramdim,brokercontractprogramid,character,5
brokercontractdm,tblbrokercontractstatusdim,accountstatusdescription,character varying,25
brokercontractdm,tblbrokercontractstatusdim,accountstatusid,character,1
brokercontractdm,tblbrokercontractstatusdim,activeflag,character,1
brokercontractdm,tblbrokercontractstatusdim,brokercontractaccountstatusdimkey,integer,**
brokercontractdm,tblbrokerdim,brokerdimkey,integer,**
brokercontractdm,tblbrokerdim,brokerid,integer,**
brokercontractdm,tblbrokerdim,brokername,character varying,100
brokercontractdm,tblbrokerdim,brokerstatus,character varying,15
brokercontractdm,tblbrokerfirmdim,brokerfirmdimkey,integer,**
brokercontractdm,tblbrokerfirmdim,firmaddress1,character varying,35
brokercontractdm,tblbrokerfirmdim,firmaddress2,character varying,35
brokercontractdm,tblbrokerfirmdim,firmcity,character varying,25
brokercontractdm,tblbrokerfirmdim,firmcountry,character,3
brokercontractdm,tblbrokerfirmdim,firmid,integer,**
brokercontractdm,tblbrokerfirmdim,firmname,character varying,75
brokercontractdm,tblbrokerfirmdim,firmpostalcode,character varying,17
brokercontractdm,tblbrokerfirmdim,firmstate,character,2
brokercontractdm,tblbrokerfirmdim,fulfilledfirmids,character varying,100
brokercontractdm,tblbrokerfirmdim,url,character varying,255
brokercontractdm,tblcustomerbridge,bundlecount,integer,**
brokercontractdm,tblcustomerbridge,customerbundlekey,integer,**
brokercontractdm,tblcustomerbridge,customerdimkey,integer,**
brokercontractdm,tblcustomercontactbridge,bundlecount,integer,**
brokercontractdm,tblcustomercontactbridge,customercontactbundlekey,integer,**
brokercontractdm,tblcustomercontactbridge,customercontactdimkey,integer,**
brokercontractdm,tblofficebridge,bundlecount,integer,**
brokercontractdm,tblofficebridge,officebundlekey,integer,**
brokercontractdm,tblofficebridge,officedimkey,integer,**
brokercontractdm,tblorderbridge,bundlecount,integer,**
brokercontractdm,tblorderbridge,orderbundlekey,integer,**
brokercontractdm,tblorderbridge,orderdimkey,integer,**
ctrl,tbloprbid,legacycustid,character varying,256
ctrl,tbloprbid,legacyrealtorid,character varying,256
ctrl,tbloprbid,planname,character varying,256
ctrl,tbloprbop,bopcode,integer,**
ctrl,tbloprbop,planname,character varying,256
ctrl,tblsendemail,createdby,character varying,50
ctrl,tblsendemail,createddate,timestamp without time zone,
ctrl,tblsendemail,effectivefrom,timestamp without time zone,
ctrl,tblsendemail,effectiveto,timestamp without time zone,
ctrl,tblsendemail,emailbody,character varying,-1
ctrl,tblsendemail,emailfrom,character varying,200
ctrl,tblsendemail,emailishtmlformat,smallint,**
ctrl,tblsendemail,emailpriority,character,1
ctrl,tblsendemail,emailsubject,character varying,200
ctrl,tblsendemail,emailto,character varying,200
ctrl,tblsendemail,emailtobcc,character varying,200
ctrl,tblsendemail,emailtocc,character varying,200
ctrl,tblsendemail,fileattachment1,character varying,200
ctrl,tblsendemail,fileattachment2,character varying,200
ctrl,tblsendemail,fileattachment3,character varying,200
ctrl,tblsendemail,modifiedby,character varying,50
ctrl,tblsendemail,modifieddate,timestamp without time zone,
ctrl,tblsendemail,sendemailcode,character varying,50
ctrl,tblsendemail,sendemailid,integer,**
ctrl,tblsendemail,sendemailname,character varying,200
ctrl,tblsendemail,smtpserver,character varying,50
ctrl,tblsendemaildetail,auditid,character varying,100
ctrl,tblsendemaildetail,createdby,character varying,50
ctrl,tblsendemaildetail,createddate,timestamp without time zone,
ctrl,tblsendemaildetail,emailbody,character varying,-1
ctrl,tblsendemaildetail,emailfrom,character varying,200
ctrl,tblsendemaildetail,emailishtmlformat,smallint,**
ctrl,tblsendemaildetail,emailpriority,character,1
ctrl,tblsendemaildetail,emailsubject,character varying,200
ctrl,tblsendemaildetail,emailto,character varying,200
ctrl,tblsendemaildetail,emailtobcc,character varying,200
ctrl,tblsendemaildetail,emailtocc,character varying,200
ctrl,tblsendemaildetail,fileattachment1,character varying,200
ctrl,tblsendemaildetail,fileattachment2,character varying,200
ctrl,tblsendemaildetail,fileattachment3,character varying,200
ctrl,tblsendemaildetail,modifiedby,character varying,50
ctrl,tblsendemaildetail,modifieddate,timestamp without time zone,
ctrl,tblsendemaildetail,sendemaildetailid,integer,**
ctrl,tblsendemaildetail,sendemailflag,smallint,**
ctrl,tblsendemaildetail,sendemailid,integer,**
ctrl,tblsendemaildetail,smtpserver,character varying,50
ctrl,tbltop100bop,bopcode,integer,**
ctrl,tbltop100bop,createdatetime,timestamp without time zone,
customerdm,tblcustomerdailyperiodicsnapshotfact,advertiserid,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,agentcustomerdimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,agentdimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,brokercustomerdimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,brokerdimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,builderdimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,channeldimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,comments,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,communitymanagementdimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,customereventcount,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,datasourcedimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,domaindimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,eventtypedimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,gatewaydimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,mstdatedimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,officecustomerdimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,officedimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,pagedimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,placeonthepagedimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,refelementdimkey,integer,**
customerdm,tblcustomerdailyperiodicsnapshotfact,sourceapplicationdimkey,integer,**
customerdm,tblleadcontactdim,accountid,character varying,128
customerdm,tblleadcontactdim,calleraddress,character varying,-1
customerdm,tblleadcontactdim,callercity,character varying,50
customerdm,tblleadcontactdim,callercountry,character varying,50
customerdm,tblleadcontactdim,callerpostalcode,character varying,30
customerdm,tblleadcontactdim,callerstate,character varying,50
customerdm,tblleadcontactdim,contactmethod,character varying,30
customerdm,tblleadcontactdim,contactvalue,character varying,256
customerdm,tblleadcontactdim,effectivefrom,timestamp without time zone,
customerdm,tblleadcontactdim,email,character varying,150
customerdm,tblleadcontactdim,firstname,character varying,128
customerdm,tblleadcontactdim,fullname,character varying,256
customerdm,tblleadcontactdim,lastname,character varying,128
customerdm,tblleadcontactdim,leadcontactdimkey,integer,**
customerdm,tblleadcontactdim,phone,character varying,64
customerdm,tblleadcontactdim,rowversion,**,**
customerdm,tblleadcontactdim,source,character varying,25
customerdm,tblleadinquirydim,commentmodifiedflag,character varying,3
customerdm,tblleadinquirydim,effectivefrom,timestamp without time zone,
customerdm,tblleadinquirydim,emailcopytoself,smallint,**
customerdm,tblleadinquirydim,estimatedtimeframe,character varying,100
customerdm,tblleadinquirydim,leadinquirydimkey,integer,**
customerdm,tblleadinquirydim,listingmlsnumber,character varying,16
customerdm,tblleadinquirydim,preferredcontacttime,character varying,100
customerdm,tblleadinquirydim,preferredresponsetime,character varying,100
customerdm,tblleadinquirydim,questionorcomment,character varying,-1
customerdm,tblleadinquirydim,rentalmovingdatetime,timestamp without time zone,
customerdm,tblleadinquirydim,rowversion,**,**
customerdm,tblleadinquirydim,savelisting,smallint,**
customerdm,tblleadinquirydim,searchcriteriaaddress,character varying,128
customerdm,tblleadinquirydim,searchcriteriacity,character varying,64
customerdm,tblleadinquirydim,searchcriteriapostalcode,character varying,10
customerdm,tblleadinquirydim,searchcriteriapropertytypes,character varying,50
customerdm,tblleadinquirydim,searchcriteriastate,character varying,3
customerdm,tblleadinquirydim,sellbydate,character varying,50
customerdm,tblleadinquirydim,source,character varying,25
customerdm,tblleadinquirydim,typeofinformationrequested,character varying,168
customerdm,tblleadreferralagg_0,createddate,timestamp without time zone,
customerdm,tblleadreferralagg_0,datedimkey,integer,**
customerdm,tblleadreferralagg_0,leadcount,integer,**
customerdm,tblleadreferralagg_0,leadreferraltypedimkey,integer,**
customerdm,tblleadreferralagg_0,referringverticaldimkey,integer,**
customerdm,tblleadreferralagg_0,updateddate,timestamp without time zone,
customerdm,tblleadreferraltypedim,effectivefrom,timestamp without time zone,
customerdm,tblleadreferraltypedim,leadreferraltype,character varying,255
customerdm,tblleadreferraltypedim,leadreferraltypedimkey,integer,**
customerdm,tblleadtransactionalfact,actualleadreceivercount,integer,**
customerdm,tblleadtransactionalfact,advertiserid,integer,**
customerdm,tblleadtransactionalfact,advertiserselectedcount,integer,**
customerdm,tblleadtransactionalfact,agentcustomerdimkey,integer,**
customerdm,tblleadtransactionalfact,billingcustomerdimkey,integer,**
customerdm,tblleadtransactionalfact,billingcustomerid,character varying,-1
customerdm,tblleadtransactionalfact,billinglineitem,integer,**
customerdm,tblleadtransactionalfact,billingrefernceid,character varying,256
customerdm,tblleadtransactionalfact,bopbillingreferenceid,character varying,256
customerdm,tblleadtransactionalfact,brokercustomerdimkey,integer,**
customerdm,tblleadtransactionalfact,callresponsedimkey,integer,**
customerdm,tblleadtransactionalfact,channeldimkey,integer,**
customerdm,tblleadtransactionalfact,communitydimkey,integer,**
customerdm,tblleadtransactionalfact,conlistingproductrecipientcustdimkey,integer,**
customerdm,tblleadtransactionalfact,connectedagentadvid,integer,**
customerdm,tblleadtransactionalfact,connectedagentcustomerdimkey,integer,**
customerdm,tblleadtransactionalfact,conproductfullfillmentgroupdimkey,integer,**
customerdm,tblleadtransactionalfact,consumerdevicedetailsdimkey,integer,**
customerdm,tblleadtransactionalfact,consumermemberdimkey,integer,**
customerdm,tblleadtransactionalfact,customerleadtypedimkey,integer,**
customerdm,tblleadtransactionalfact,datasourcedimkey,integer,**
customerdm,tblleadtransactionalfact,domaindimkey,integer,**
customerdm,tblleadtransactionalfact,duplicateleadid,character varying,-1
customerdm,tblleadtransactionalfact,duration,integer,**
customerdm,tblleadtransactionalfact,effectivefrom,timestamp without time zone,
customerdm,tblleadtransactionalfact,effectiveto,timestamp without time zone,
customerdm,tblleadtransactionalfact,eventattributesdimkey,integer,**
customerdm,tblleadtransactionalfact,eventtypedimkey,integer,**
customerdm,tblleadtransactionalfact,fcmainquirydimkey,integer,**
customerdm,tblleadtransactionalfact,flexflag,integer,**
customerdm,tblleadtransactionalfact,freelead,smallint,**
customerdm,tblleadtransactionalfact,gatewaydimkey,integer,**
customerdm,tblleadtransactionalfact,leadadvertiserselectiontypedimkey,integer,**
customerdm,tblleadtransactionalfact,leadcontactdimkey,integer,**
customerdm,tblleadtransactionalfact,leadcount,integer,**
customerdm,tblleadtransactionalfact,leadenquirydimkey,integer,**
customerdm,tblleadtransactionalfact,leadforid,bigint,**
customerdm,tblleadtransactionalfact,leadformdimkey,integer,**
customerdm,tblleadtransactionalfact,leadid,character varying,
customerdm,tblleadtransactionalfact,leadidxleads,integer,**
customerdm,tblleadtransactionalfact,leadproductdimkey,integer,**
customerdm,tblleadtransactionalfact,leadreasondimkey,integer,**
customerdm,tblleadtransactionalfact,leadstatusdimkey,integer,**
customerdm,tblleadtransactionalfact,leadsystemdimkey,integer,**
customerdm,tblleadtransactionalfact,leadtypedimkey,integer,**
customerdm,tblleadtransactionalfact,listingagentdimkey,integer,**
customerdm,tblleadtransactionalfact,listingbrokerdimkey,integer,**
customerdm,tblleadtransactionalfact,listingdimkey,integer,**
customerdm,tblleadtransactionalfact,listingid,bigint,**
customerdm,tblleadtransactionalfact,listingofficedimkey,integer,**
customerdm,tblleadtransactionalfact,market,character varying,50
customerdm,tblleadtransactionalfact,markettype,character varying,16
customerdm,tblleadtransactionalfact,mprid,bigint,**
customerdm,tblleadtransactionalfact,mstdatedimkey,integer,**
customerdm,tblleadtransactionalfact,officecustomerdimkey,integer,**
customerdm,tblleadtransactionalfact,orderid,integer,**
customerdm,tblleadtransactionalfact,pagedimkey,integer,**
customerdm,tblleadtransactionalfact,placeonthepagedimkey,integer,**
customerdm,tblleadtransactionalfact,plandimkey,integer,**
customerdm,tblleadtransactionalfact,porchleaddimkey,integer,**
customerdm,tblleadtransactionalfact,propertydimkey,bigint,**
customerdm,tblleadtransactionalfact,propertyuspsgeographydimkey,integer,**
customerdm,tblleadtransactionalfact,rdcfulfillmentproductdimkey,integer,**
customerdm,tblleadtransactionalfact,recipientcustomerdimkey,integer,**
customerdm,tblleadtransactionalfact,refelementdimkey,integer,**
customerdm,tblleadtransactionalfact,referringverticaldimkey,integer,**
customerdm,tblleadtransactionalfact,rowversion,**,**
customerdm,tblleadtransactionalfact,sessionid,character varying,256
customerdm,tblleadtransactionalfact,sourceapplicationdimkey,integer,**
customerdm,tblleadtransactionalfact,subdivisiondimkey,integer,**
customerdm,tblleadtransactionalfact,submittedleadcount,integer,**
customerdm,tblleadtransactionalfact,submittedleadid,character varying,
customerdm,tblleadtransactionalfact,tigerleadreasondimkey,integer,**
customerdm,tblleadtransactionalfact,timedimkey,integer,**
customerdm,tblleadtransactionalfact,tollfreenumber,character varying,256
customerdm,tblleadtransactionalfact,turbocampaignid,character varying,512
customerdm,tblleadtransactionalfact,visitorid,character varying,256
customerdm,tblleadtransactionalfact,widgetdimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,agentprimarycustomerdimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,brokercustomerdimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,buyeragentdimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,buyerfirstcoagentdimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,buyerfirstcoofficedimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,buyerofficedimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,channeldimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,coagentprimarycustomerdimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,comid,bigint,**
customerdm,tbllistingdailyperiodicsnapshotfact,comments,character varying,100
customerdm,tbllistingdailyperiodicsnapshotfact,communitydimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,coofficeprimarycustomerdimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,datasourcedimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,domaindimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,eventtypedimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,gatewaydimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,listingagentdimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,listingdimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,listingeventcount,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,listingfirstcoagentdimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,listingfirstcoofficedimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,listingid,bigint,**
customerdm,tbllistingdailyperiodicsnapshotfact,listingofficedimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,mstdatedimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,officeprimarycustomerdimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,pagedimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,placeonthepagedimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,plandimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,planid,bigint,**
customerdm,tbllistingdailyperiodicsnapshotfact,propertydimkey,bigint,**
customerdm,tbllistingdailyperiodicsnapshotfact,rdcadtypedimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,referringverticaldimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,sourceapplicationdimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,subdivisiondimkey,integer,**
customerdm,tbllistingdailyperiodicsnapshotfact,subdivisionid,bigint,**
dbo,activelistingsconstructionflag,isupdated,integer,**
dbo,activelistingsconstructionflag,listingid,integer,**
dbo,activelistingsconstructionflag,newconstructionflag,character varying,20
dbo,activelistingsforrawstatus,isupdated,smallint,**
dbo,activelistingsforrawstatus,listingid,bigint,**
dbo,activelistingsforrawstatus,odseffectivefrom,timestamp without time zone,
dbo,activelistingsforrawstatus,odslistingskey,bigint,**
dbo,activelistingsforrawstatus,raw_status,character varying,256
dbo,activelistingsforrawstatus,rid,bigint,**
dbo,all_properties,listingid,character varying,255
dbo,all_properties,property_type,character varying,255
dbo,all_properties,propertyid,numeric,**
dbo,all_properties,sale price,numeric,**
dbo,all_properties,sold date,timestamp without time zone,
dbo,all_properties,state,character varying,255
dbo,all_properties,zipcode,numeric,**
dbo,aol_ldp_listing,aol_ldp,integer,**
dbo,aol_ldp_listing,dw_dateid,integer,**
dbo,aol_ldp_listing,udblistingid,integer,**
dbo,budget,budget,numeric,**
dbo,budget,experience,character varying,255
dbo,budget,metric,character varying,255
dbo,budget,month,character varying,255
dbo,budget,monthdimkey,numeric,**
dbo,budget,monthstartdate,timestamp without time zone,
dbo,budget,runrate,character varying,255
dbo,budget,year,numeric,**
dbo,cassidydependenceobject,check_entity_name,character varying,255
dbo,cassidydependenceobject,is_caller_dependent,smallint,**
dbo,cassidydependenceobject,referenced_class_desc,character varying,60
dbo,cassidydependenceobject,referenced_entity_name,character varying,128
dbo,cassidydependenceobject,referenced_id,integer,**
dbo,cassidydependenceobject,referenced_schema_name,character varying,128
dbo,cassidyreferencingobject,check_entity_name,character varying,255
dbo,cassidyreferencingobject,is_caller_dependent,smallint,**
dbo,cassidyreferencingobject,referencing_class_desc,character varying,60
dbo,cassidyreferencingobject,referencing_entity_name,character varying,128
dbo,cassidyreferencingobject,referencing_id,integer,**
dbo,cassidyreferencingobject,referencing_schema_name,character varying,128
dbo,cassidyreporttotableview,instance,integer,**
dbo,cassidyreporttotableview,numofjobs,integer,**
dbo,cassidyreporttotableview,report,character varying,255
dbo,cassidyreporttotableview,tableorview,character varying,255
dbo,fa_rup_metric_day,application_desc,character varying,20
dbo,fa_rup_metric_day,application_id,integer,**
dbo,fa_rup_metric_day,dt_id,timestamp without time zone,**
dbo,fa_rup_metric_day,load_ts,timestamp without time zone,**
dbo,fa_rup_metric_day,metric_group_id,character varying,50
dbo,fa_rup_metric_day,metric_id,character varying,50
dbo,fa_rup_metric_day,metric_value,numeric,**
dbo,fa_rup_metric_day,originalmetricvalue,numeric,**
dbo,finalagntlist,agent_active_listing_count,integer,**
dbo,finalagntlist,agent_city_dom,integer,**
dbo,finalagntlist,agent_mls_set,character varying,200
dbo,finalagntlist,agentdimkey,integer,**
dbo,finalagntlist,agentemailaddress,character varying,100
dbo,finalagntlist,agentid,integer,**
dbo,finalagntlist,agentname,character varying,255
dbo,finalagntlist,agentphonenum,character varying,30
dbo,finalagntlist,city,character varying,255
dbo,finalagntlist,city_dom,integer,**
dbo,finalagntlist,country,character varying,50
dbo,finalagntlist,flag,character varying,50
dbo,finalagntlist,legacycustid,character varying,256
dbo,finalagntlist,month,integer,**
dbo,finalagntlist,national_dom,integer,**
dbo,finalagntlist,office_mls_set,character varying,200
dbo,finalagntlist,stateid,character varying,10
dbo,leaddailyperiodicsnapshot_inv,eventtypedimkey,integer,**
dbo,leaddailyperiodicsnapshot_inv,leadcategorydimkey,integer,**
dbo,leaddailyperiodicsnapshot_inv,leadcount,integer,**
dbo,leaddailyperiodicsnapshot_inv,leadsubmitdate,integer,**
dbo,leaddailyperiodicsnapshot_inv,pagedimkey,integer,**
dbo,leaddailyperiodicsnapshot_inv,sourceclassificationdimkey,integer,**
dbo,leaddailyperiodicsnapshot_inv,uspsgeographydimkey,integer,**
dbo,leapfrog_tblagentdim,agentaddress1,character varying,100
dbo,leapfrog_tblagentdim,agentaddress2,character varying,100
dbo,leapfrog_tblagentdim,agentaddresslatitude,character varying,100
dbo,leapfrog_tblagentdim,agentaddresslongitude,character varying,100
dbo,leapfrog_tblagentdim,agentautoroutingcode,character varying,100
dbo,leapfrog_tblagentdim,agentbob,character varying,70
dbo,leapfrog_tblagentdim,agentbobcurrentmanager,character varying,70
